 year,state_id,fed_marg,fed_avg,fed_elas,st_marg,       st_avg,st_elas,c_marg,c_avg,c_elas,state_abv
1981,   17,    0.3141,    0.1618,    1.9802,    0.0394,    0.0220,    1.8211,    0.3535,    0.1838,    1.9611, "KS"
1981,   18,    0.2952,    0.1498,    2.0107,    0.0407,    0.0310,    1.3298,    0.3359,    0.1808,    1.8933, "KY"
1981,   19,    0.3267,    0.1696,    1.9642,    0.0184,    0.0088,    2.1234,    0.3451,    0.1784,    1.9720, "LA"
1981,   20,    0.2802,    0.1503,    1.9006,    0.0658,    0.0309,    2.1768,    0.3461,    0.1811,    1.9476, "ME"
1981,   21,    0.3189,    0.1645,    1.9774,    0.0484,    0.0326,    1.5090,    0.3673,    0.1970,    1.8997, "MD"
1981,   22,    0.3137,    0.1665,    1.9198,    0.0611,    0.0505,    1.2246,    0.3748,    0.2171,    1.7572, "MA"
1981,   23,    0.3134,    0.1621,    1.9709,    0.0540,    0.0315,    1.7471,    0.3674,    0.1936,    1.9344, "MI"
1981,   24,    0.3015,    0.1626,    1.8893,    0.0889,    0.0575,    1.5716,    0.3905,    0.2201,    1.8061, "MN"
1981,   25,    0.2888,    0.1446,    2.0374,    0.0284,    0.0126,    2.3085,    0.3172,    0.1572,    2.0591, "MS"
1981,   26,    0.3093,    0.1625,    1.9397,    0.0338,    0.0202,    1.6981,    0.3431,    0.1828,    1.9129, "MO"
1981,   27,    0.2832,    0.1396,    2.0707,    0.0535,    0.0322,    1.6904,    0.3367,    0.1718,    1.9992, "MT"
1981,   28,    0.2842,    0.1436,    2.0194,    0.0439,    0.0207,    2.1649,    0.3281,    0.1643,    2.0378, "NE"
1981,   29,    0.3216,    0.1622,    2.0231,    0.0000,    0.0000,    0.0000,    0.3216,    0.1622,    3.0814, "NV"
1981,   30,    0.3038,    0.1550,    1.9986,    0.0042,    0.0032,    1.3131,    0.3079,    0.1582,    1.9846, "NH"
1981,   31,    0.3383,    0.1773,    1.9447,    0.0248,    0.0203,    1.2355,    0.3630,    0.1976,    1.8715, "NJ"
1981,   32,    0.2918,    0.1435,    2.0765,    0.0316,    0.0029,   12.4444,    0.3235,    0.1463,    2.2605, "NM"
1981,   33,    0.3061,    0.1649,    1.8912,    0.0943,    0.0540,    1.7775,    0.4005,    0.2190,    1.8631, "NY"
1981,   34,    0.2789,    0.1415,    2.0109,    0.0646,    0.0420,    1.5633,    0.3435,    0.1835,    1.9082, "NC"
1981,   35,    0.2982,    0.1493,    2.0384,    0.0207,    0.0082,    2.6000,    0.3190,    0.1575,    2.0674, "ND"
1981,   36,    0.3169,    0.1664,    1.9418,    0.0265,    0.0161,    1.6726,    0.3433,    0.1824,    1.9180, "OH"
1981,   37,    0.3096,    0.1628,    1.9380,    0.0503,    0.0254,    2.0189,    0.3599,    0.1882,    1.9489, "OK"
1981,   38,    0.2890,    0.1504,    1.9592,    0.0786,    0.0485,    1.6468,    0.3677,    0.1989,    1.8828, "OR"
1981,   39,    0.3137,    0.1645,    1.9442,    0.0230,    0.0224,    1.0385,    0.3366,    0.1868,    1.8349, "PA"
1981,   40,    0.2839,    0.1456,    1.9888,    0.0540,    0.0281,    1.9616,    0.3378,    0.1736,    1.9844, "RI"
1981,   41,    0.2752,    0.1392,    2.0164,    0.0647,    0.0380,    1.7302,    0.3399,    0.1773,    1.9548, "SC"
1981,   42,    0.2856,    0.1329,    2.1968,    0.0000,    0.0000,    0.0000,    0.2856,    0.1329,   12.5383, "SD"
1981,   43,    0.2994,    0.1508,    2.0260,    0.0053,    0.0053,    1.0000,    0.3046,    0.1561,    1.9906, "TN"
1981,   44,    0.3386,    0.1765,    1.9553,    0.0000,    0.0000,    0.0000,    0.3386,    0.1765,    0.4140, "TX"
1981,   45,    0.2704,    0.1257,    2.1991,    0.0502,    0.0315,    1.6216,    0.3206,    0.1571,    2.0829, "UT"
1981,   46,    0.2732,    0.1410,    1.9762,    0.0620,    0.0326,    1.9404,    0.3353,    0.1736,    1.9695, "VT"
1981,   47,    0.3110,    0.1596,    1.9871,    0.0520,    0.0321,    1.6484,    0.3630,    0.1917,    1.9303, "VA"
1981,   48,    0.3331,    0.1718,    1.9777,    0.0000,    0.0000,    0.0000,    0.3331,    0.1718,    2.5718, "WA"
1981,   49,    0.2994,    0.1607,    1.8985,    0.0429,    0.0267,    1.6367,    0.3423,    0.1873,    1.8612, "WV"
1981,   50,    0.2838,    0.1465,    1.9757,    0.0812,    0.0449,    1.8415,    0.3650,    0.1914,    1.9442, "WI"
1981,   51,    0.3235,    0.1657,    1.9916,    0.0000,    0.0000,    0.0000,    0.3235,    0.1657,   18.1561, "WY"
1981,   52,    0.3120,    0.1622,    1.9611,    0.0428,    0.0257,    1.6922,    0.3548,    0.1879,    1.9242, "US"
1982,    1,    0.3094,    0.1758,    1.7918,    0.0326,    0.0233,    1.4159,    0.3420,    0.1991,    1.7476, "AL"
1982,    2,    0.3625,    0.1802,    2.0531,    0.0000,    0.0000,    0.0000,    0.3625,    0.1802,    9.7452, "AK"
1982,    3,    0.2718,    0.1362,    2.0365,    0.0511,    0.0297,    1.7536,    0.3229,    0.1659,    1.9858, "AZ"
1982,    4,    0.2555,    0.1245,    2.0953,    0.0481,    0.0259,    1.8948,    0.3036,    0.1504,    2.0607, "AR"
1982,    5,    0.2893,    0.1479,    1.9955,    0.0705,    0.0319,    2.2580,    0.3598,    0.1798,    2.0420, "CA"
1982,    6,    0.2976,    0.1479,    2.0533,    0.0476,    0.0279,    1.7363,    0.3451,    0.1758,    2.0029, "CO"
1982,    7,    0.3339,    0.1790,    1.9006,    0.0049,    0.0044,    1.1360,    0.3388,    0.1834,    1.8822, "CT"
1982,    8,    0.2732,    0.1422,    1.9586,    0.0860,    0.0503,    1.7405,    0.3592,    0.1925,    1.9016, "DE"
1982,    9,    0.3217,    0.1878,    1.7435,    0.1039,    0.0614,    1.7225,    0.4257,    0.2491,    1.7383, "DC"
1982,   10,    0.3114,    0.1654,    1.9187,    0.0000,    0.0000,    0.0000,    0.3114,    0.1654,    0.2440, "FL"
1982,   11,    0.2774,    0.1356,    2.0878,    0.0554,    0.0305,    1.8478,    0.3328,    0.1662,    2.0436, "GA"
1982,   12,    0.2875,    0.1547,    1.8941,    0.0883,    0.0530,    1.6952,    0.3758,    0.2077,    1.8433, "HI"
1982,   13,    0.2511,    0.1219,    2.1035,    0.0685,    0.0341,    2.0511,    0.3196,    0.1560,    2.0920, "ID"
1982,   14,    0.3074,    0.1597,    1.9627,    0.0256,    0.0227,    1.1426,    0.3330,    0.1824,    1.8599, "IL"
1982,   15,    0.2848,    0.1454,    1.9978,    0.0194,    0.0170,    1.1531,    0.3042,    0.1625,    1.9085, "IN"
1982,   16,    0.2942,    0.1630,    1.8380,    0.0560,    0.0359,    1.5861,    0.3502,    0.1989,    1.7925, "IA"
1982,   17,    0.2928,    0.1490,    2.0040,    0.0417,    0.0235,    1.8118,    0.3345,    0.1725,    1.9779, "KS"
1982,   18,    0.2779,    0.1385,    2.0466,    0.0419,    0.0316,    1.3437,    0.3197,    0.1701,    1.9154, "KY"
1982,   19,    0.3020,    0.1558,    1.9765,    0.0200,    0.0095,    2.1551,    0.3221,    0.1653,    1.9868, "LA"
1982,   20,    0.2629,    0.1460,    1.8342,    0.0655,    0.0323,    2.0662,    0.3284,    0.1783,    1.8762, "ME"
1982,   21,    0.3032,    0.1519,    2.0372,    0.0493,    0.0327,    1.5305,    0.3524,    0.1845,    1.9471, "MD"
1982,   22,    0.2980,    0.1592,    1.9083,    0.0607,    0.0500,    1.2272,    0.3587,    0.2092,    1.7446, "MA"
1982,   23,    0.2875,    0.1484,    1.9754,    0.0606,    0.0358,    1.7244,    0.3482,    0.1842,    1.9266, "MI"
1982,   24,    0.2819,    0.1550,    1.8525,    0.1048,    0.0676,    1.5753,    0.3867,    0.2225,    1.7682, "MN"
1982,   25,    0.2728,    0.1359,    2.0479,    0.0283,    0.0127,    2.2913,    0.3011,    0.1486,    2.0686, "MS"
1982,   26,    0.2934,    0.1505,    1.9876,    0.0355,    0.0214,    1.6891,    0.3289,    0.1719,    1.9504, "MO"
1982,   27,    0.2847,    0.1405,    2.0679,    0.0533,    0.0326,    1.6640,    0.3380,    0.1731,    1.9917, "MT"
1982,   28,    0.2904,    0.1465,    2.0218,    0.0509,    0.0246,    2.1132,    0.3413,    0.1711,    2.0350, "NE"
1982,   29,    0.3000,    0.1480,    2.0687,    0.0000,    0.0000,    0.0000,    0.3000,    0.1480,    3.6789, "NV"
1982,   30,    0.2742,    0.1419,    1.9703,    0.0062,    0.0052,    1.2003,    0.2804,    0.1471,    1.9427, "NH"
1982,   31,    0.3216,    0.1682,    1.9489,    0.0260,    0.0212,    1.2409,    0.3476,    0.1895,    1.8691, "NJ"
1982,   32,    0.2816,    0.1365,    2.1073,    0.0301,    0.0022,   16.2078,    0.3117,    0.1386,    2.3007, "NM"
1982,   33,    0.2908,    0.1568,    1.8898,    0.0960,    0.0550,    1.7780,    0.3869,    0.2118,    1.8607, "NY"
1982,   34,    0.2587,    0.1309,    2.0161,    0.0648,    0.0420,    1.5656,    0.3235,    0.1729,    1.9063, "NC"
1982,   35,    0.2918,    0.1435,    2.0761,    0.0204,    0.0078,    2.6883,    0.3122,    0.1513,    2.1075, "ND"
1982,   36,    0.2938,    0.1540,    1.9456,    0.0354,    0.0216,    1.6700,    0.3292,    0.1755,    1.9117, "OH"
1982,   37,    0.2934,    0.1514,    1.9766,    0.0501,    0.0248,    2.0600,    0.3435,    0.1762,    1.9883, "OK"
1982,   38,    0.2751,    0.1488,    1.8832,    0.0886,    0.0557,    1.6149,    0.3636,    0.2046,    1.8100, "OR"
1982,   39,    0.2952,    0.1531,    1.9659,    0.0229,    0.0223,    1.0344,    0.3181,    0.1754,    1.8464, "PA"
1982,   40,    0.2674,    0.1325,    2.0589,    0.0576,    0.0290,    2.0224,    0.3250,    0.1616,    2.0524, "RI"
1982,   41,    0.2670,    0.1327,    2.0541,    0.0652,    0.0386,    1.7191,    0.3323,    0.1713,    1.9784, "SC"
1982,   42,    0.2778,    0.1301,    2.1820,    0.0000,    0.0000,    0.0000,    0.2778,    0.1301,   11.6072, "SD"
1982,   43,    0.2954,    0.1490,    2.0225,    0.0046,    0.0047,    1.0000,    0.3000,    0.1537,    1.9911, "TN"
1982,   44,    0.3210,    0.1679,    1.9498,    0.0000,    0.0000,    0.0000,    0.3210,    0.1679,    0.4075, "TX"
1982,   45,    0.2672,    0.1227,    2.2263,    0.0542,    0.0334,    1.6491,    0.3214,    0.1561,    2.1022, "UT"
1982,   46,    0.2601,    0.1344,    1.9738,    0.0876,    0.0329,    2.7355,    0.3477,    0.1673,    2.1227, "VT"
1982,   47,    0.2876,    0.1460,    2.0091,    0.0527,    0.0323,    1.6590,    0.3403,    0.1783,    1.9455, "VA"
1982,   48,    0.3085,    0.1557,    2.0212,    0.0000,    0.0000,    0.0000,    0.3085,    0.1557,    2.7618, "WA"
1982,   49,    0.2891,    0.1563,    1.8838,    0.0455,    0.0280,    1.6537,    0.3346,    0.1843,    1.8488, "WV"
1982,   50,    0.2681,    0.1374,    1.9895,    0.0812,    0.0433,    1.9117,    0.3493,    0.1807,    1.9709, "WI"
1982,   51,    0.3162,    0.1528,    2.1124,    0.0000,    0.0000,    0.0000,    0.3162,    0.1528,   18.8111, "WY"
1982,   52,    0.2948,    0.1530,    1.9645,    0.0447,    0.0267,    1.6988,    0.3394,    0.1797,    1.9248, "US"
1983,    1,    0.2848,    0.1574,    1.8421,    0.0341,    0.0244,    1.4193,    0.3189,    0.1818,    1.7853, "AL"
1983,    2,    0.3334,    0.1704,    1.9954,    0.0000,    0.0000,    0.0000,    0.3334,    0.1704,    8.8346, "AK"
1983,    3,    0.2595,    0.1320,    2.0049,    0.0544,    0.0311,    1.7774,    0.3139,    0.1632,    1.9614, "AZ"
1983,    4,    0.2428,    0.1237,    2.0025,    0.0515,    0.0278,    1.8919,    0.2943,    0.1514,    1.9822, "AR"
1983,    5,    0.2703,    0.1411,    1.9539,    0.0743,    0.0341,    2.2295,    0.3446,    0.1751,    2.0074, "CA"
1983,    6,    0.2749,    0.1398,    2.0055,    0.0500,    0.0292,    1.7421,    0.3249,    0.1690,    1.9598, "CO"
1983,    7,    0.3116,    0.1679,    1.8913,    0.0097,    0.0080,    1.2261,    0.3213,    0.1759,    1.8609, "CT"
1983,    8,    0.2684,    0.1449,    1.8868,    0.0886,    0.0523,    1.7235,    0.3569,    0.1972,    1.8435, "DE"
1983,    9,    0.3162,    0.1857,    1.7327,    0.1056,    0.0652,    1.6465,    0.4219,    0.2509,    1.7103, "DC"
1983,   10,    0.2908,    0.1553,    1.9082,    0.0000,    0.0000,    0.0000,    0.2908,    0.1553,    0.2273, "FL"
1983,   11,    0.2568,    0.1311,    1.9980,    0.0561,    0.0318,    1.7989,    0.3129,    0.1628,    1.9591, "GA"
1983,   12,    0.2671,    0.1473,    1.8470,    0.0886,    0.0564,    1.5963,    0.3557,    0.2036,    1.7775, "HI"
1983,   13,    0.2254,    0.1089,    2.1132,    0.0670,    0.0338,    2.0213,    0.2924,    0.1427,    2.0914, "ID"
1983,   14,    0.2868,    0.1505,    1.9426,    0.0311,    0.0268,    1.1736,    0.3179,    0.1773,    1.8254, "IL"
1983,   15,    0.2654,    0.1384,    1.9551,    0.0304,    0.0271,    1.1348,    0.2957,    0.1654,    1.8200, "IN"
1983,   16,    0.2630,    0.1411,    1.8998,    0.0601,    0.0381,    1.6026,    0.3231,    0.1792,    1.8365, "IA"
1983,   17,    0.2686,    0.1400,    1.9563,    0.0506,    0.0257,    2.0112,    0.3193,    0.1657,    1.9648, "KS"
1983,   18,    0.2587,    0.1339,    1.9702,    0.0439,    0.0328,    1.3573,    0.3026,    0.1666,    1.8492, "KY"
1983,   19,    0.2839,    0.1478,    1.9589,    0.0233,    0.0121,    1.9622,    0.3073,    0.1599,    1.9592, "LA"
1983,   20,    0.2503,    0.1416,    1.7994,    0.0700,    0.0349,    2.0484,    0.3203,    0.1765,    1.8485, "ME"
1983,   21,    0.2784,    0.1417,    2.0045,    0.0495,    0.0333,    1.5080,    0.3279,    0.1750,    1.9096, "MD"
1983,   22,    0.2827,    0.1541,    1.8691,    0.0618,    0.0514,    1.2179,    0.3445,    0.2054,    1.7055, "MA"
1983,   23,    0.2657,    0.1394,    1.9424,    0.0731,    0.0468,    1.5884,    0.3388,    0.1862,    1.8533, "MI"
1983,   24,    0.2634,    0.1449,    1.8517,    0.1180,    0.0714,    1.6807,    0.3814,    0.2163,    1.7952, "MN"
1983,   25,    0.2452,    0.1253,    1.9953,    0.0323,    0.0142,    2.3279,    0.2775,    0.1395,    2.0291, "MS"
1983,   26,    0.2701,    0.1390,    1.9821,    0.0373,    0.0221,    1.7147,    0.3074,    0.1611,    1.9453, "MO"
1983,   27,    0.2580,    0.1316,    1.9999,    0.0562,    0.0324,    1.7670,    0.3141,    0.1639,    1.9538, "MT"
1983,   28,    0.2455,    0.1225,    2.0451,    0.0494,    0.0236,    2.1356,    0.2949,    0.1461,    2.0598, "NE"
1983,   29,    0.2841,    0.1504,    1.9250,    0.0000,    0.0000,    0.0000,    0.2841,    0.1504,    3.2477, "NV"
1983,   30,    0.2670,    0.1385,    1.9650,    0.0037,    0.0029,    1.3045,    0.2707,    0.1414,    1.9515, "NH"
1983,   31,    0.2982,    0.1591,    1.9098,    0.0304,    0.0236,    1.3034,    0.3286,    0.1827,    1.8310, "NJ"
1983,   32,    0.2563,    0.1280,    2.0427,    0.0403,    0.0075,    5.6659,    0.2965,    0.1355,    2.2370, "NM"
1983,   33,    0.2761,    0.1513,    1.8585,    0.0962,    0.0561,    1.7458,    0.3723,    0.2074,    1.8280, "NY"
1983,   34,    0.2474,    0.1270,    1.9868,    0.0666,    0.0437,    1.5495,    0.3141,    0.1707,    1.8745, "NC"
1983,   35,    0.2606,    0.1305,    2.0377,    0.0288,    0.0145,    2.0257,    0.2893,    0.1450,    2.0365, "ND"
1983,   36,    0.2707,    0.1445,    1.9091,    0.0503,    0.0294,    1.7405,    0.3211,    0.1739,    1.8805, "OH"
1983,   37,    0.2680,    0.1389,    1.9676,    0.0504,    0.0254,    2.0258,    0.3184,    0.1643,    1.9766, "OK"
1983,   38,    0.2518,    0.1347,    1.9046,    0.0910,    0.0590,    1.5660,    0.3428,    0.1937,    1.8012, "OR"
1983,   39,    0.2758,    0.1447,    1.9438,    0.0260,    0.0254,    1.0364,    0.3018,    0.1700,    1.8074, "PA"
1983,   40,    0.2452,    0.1242,    2.0140,    0.0648,    0.0327,    2.0221,    0.3100,    0.1569,    2.0157, "RI"
1983,   41,    0.2470,    0.1251,    2.0131,    0.0657,    0.0383,    1.7437,    0.3126,    0.1635,    1.9498, "SC"
1983,   42,    0.2641,    0.1314,    2.0513,    0.0000,    0.0000,    0.0000,    0.2641,    0.1314,   13.2509, "SD"
1983,   43,    0.2697,    0.1390,    1.9786,    0.0043,    0.0043,    1.0000,    0.2740,    0.1433,    1.9488, "TN"
1983,   44,    0.3037,    0.1610,    1.9227,    0.0000,    0.0000,    0.0000,    0.3037,    0.1610,    0.4166, "TX"
1983,   45,    0.2491,    0.1176,    2.1648,    0.0544,    0.0340,    1.6280,    0.3035,    0.1515,    2.0440, "UT"
1983,   46,    0.2483,    0.1272,    1.9910,    0.0636,    0.0324,    2.0047,    0.3119,    0.1596,    1.9937, "VT"
1983,   47,    0.2720,    0.1398,    1.9844,    0.0533,    0.0330,    1.6409,    0.3254,    0.1728,    1.9186, "VA"
1983,   48,    0.2814,    0.1449,    1.9808,    0.0000,    0.0000,    0.0000,    0.2814,    0.1449,    2.8990, "WA"
1983,   49,    0.2683,    0.1480,    1.8457,    0.0614,    0.0342,    1.8290,    0.3297,    0.1822,    1.8426, "WV"
1983,   50,    0.2445,    0.1264,    1.9719,    0.0889,    0.0505,    1.7908,    0.3333,    0.1769,    1.9201, "WI"
1983,   51,    0.3095,    0.1561,    2.0236,    0.0000,    0.0000,    0.0000,    0.3095,    0.1561,   20.3350, "WY"
1983,   52,    0.2747,    0.1447,    1.9356,    0.0485,    0.0294,    1.6776,    0.3232,    0.1741,    1.8920, "US"
1984,    1,    0.3005,    0.1780,    1.7178,    0.0334,    0.0245,    1.3804,    0.3339,    0.2025,    1.6768, "AL"
1984,    2,    0.3064,    0.1540,    2.0295,    0.0000,    0.0000,    0.0000,    0.3064,    0.1540,   10.2229, "AK"
1984,    3,    0.2553,    0.1274,    2.0441,    0.0543,    0.0314,    1.7573,    0.3095,    0.1588,    1.9872, "AZ"
1984,    4,    0.2316,    0.1112,    2.1267,    0.0511,    0.0272,    1.9125,    0.2827,    0.1384,    2.0845, "AR"
1984,    5,    0.2670,    0.1402,    1.9411,    0.0746,    0.0344,    2.2195,    0.3416,    0.1746,    1.9958, "CA"
1984,    6,    0.2627,    0.1324,    2.0252,    0.0529,    0.0320,    1.6784,    0.3156,    0.1644,    1.9575, "CO"
1984,    7,    0.3101,    0.1695,    1.8631,    0.0081,    0.0073,    1.1241,    0.3182,    0.1769,    1.8323, "CT"
1984,    8,    0.2435,    0.1260,    1.9701,    0.0868,    0.0494,    1.7886,    0.3304,    0.1755,    1.9189, "DE"
1984,    9,    0.3119,    0.1908,    1.6617,    0.1036,    0.0664,    1.5857,    0.4155,    0.2572,    1.6421, "DC"
1984,   10,    0.2903,    0.1555,    1.9020,    0.0000,    0.0000,    0.0000,    0.2903,    0.1555,    0.2424, "FL"
1984,   11,    0.2523,    0.1263,    2.0387,    0.0576,    0.0330,    1.7794,    0.3099,    0.1592,    1.9849, "GA"
1984,   12,    0.2650,    0.1462,    1.8470,    0.0893,    0.0577,    1.5717,    0.3543,    0.2038,    1.7689, "HI"
1984,   13,    0.2345,    0.1143,    2.0952,    0.0684,    0.0366,    1.9062,    0.3029,    0.1508,    2.0493, "ID"
1984,   14,    0.2877,    0.1527,    1.9200,    0.0283,    0.0248,    1.1545,    0.3160,    0.1775,    1.8124, "IL"
1984,   15,    0.2603,    0.1338,    1.9845,    0.0304,    0.0273,    1.1257,    0.2907,    0.1611,    1.8379, "IN"
1984,   16,    0.2789,    0.1581,    1.7956,    0.0656,    0.0429,    1.5555,    0.3445,    0.2010,    1.7443, "IA"
1984,   17,    0.2585,    0.1327,    1.9859,    0.0509,    0.0274,    1.8969,    0.3094,    0.1601,    1.9706, "KS"
1984,   18,    0.2536,    0.1314,    1.9671,    0.0439,    0.0329,    1.3528,    0.2974,    0.1643,    1.8436, "KY"
1984,   19,    0.2664,    0.1406,    1.9320,    0.0241,    0.0124,    1.9800,    0.2906,    0.1530,    1.9359, "LA"
1984,   20,    0.2663,    0.1491,    1.8180,    0.0757,    0.0382,    2.0206,    0.3420,    0.1874,    1.8593, "ME"
1984,   21,    0.2657,    0.1340,    2.0226,    0.0506,    0.0336,    1.5288,    0.3163,    0.1676,    1.9233, "MD"
1984,   22,    0.2813,    0.1532,    1.8699,    0.0560,    0.0433,    1.3113,    0.3373,    0.1965,    1.7464, "MA"
1984,   23,    0.2653,    0.1397,    1.9363,    0.0671,    0.0447,    1.5235,    0.3325,    0.1844,    1.8359, "MI"
1984,   24,    0.2655,    0.1506,    1.7944,    0.1084,    0.0646,    1.7063,    0.3739,    0.2152,    1.7679, "MN"
1984,   25,    0.2433,    0.1230,    2.0182,    0.0340,    0.0147,    2.3631,    0.2774,    0.1377,    2.0550, "MS"
1984,   26,    0.2676,    0.1404,    1.9422,    0.0381,    0.0228,    1.7003,    0.3057,    0.1633,    1.9083, "MO"
1984,   27,    0.2632,    0.1303,    2.0611,    0.0599,    0.0322,    1.8955,    0.3231,    0.1625,    2.0282, "MT"
1984,   28,    0.2487,    0.1226,    2.0714,    0.0487,    0.0248,    2.0003,    0.2974,    0.1474,    2.0594, "NE"
1984,   29,    0.2681,    0.1348,    2.0301,    0.0000,    0.0000,    0.0000,    0.2681,    0.1348,    3.0797, "NV"
1984,   30,    0.2577,    0.1298,    2.0251,    0.0037,    0.0029,    1.2955,    0.2613,    0.1327,    2.0092, "NH"
1984,   31,    0.3001,    0.1602,    1.9092,    0.0311,    0.0244,    1.2900,    0.3312,    0.1846,    1.8268, "NJ"
1984,   32,    0.2409,    0.1200,    2.0490,    0.0405,    0.0086,    4.9615,    0.2814,    0.1285,    2.2380, "NM"
1984,   33,    0.2688,    0.1480,    1.8502,    0.0961,    0.0571,    1.7107,    0.3649,    0.2051,    1.8113, "NY"
